Gene Margin.Posterior.Prob
8499 0.00311771661405691
10150 0.00267959583262412
18140 0
10006 0.00140139411571705
1957 2.3062241005789e-10
4121 2.34479102800833e-13
8747 0.00181765893658337
8880 0.00545813721162425
11782 8.25117751901416e-13
12110 4.30766533554561e-13
24598 9.3179287619094e-09
2951 0.000125723899248698
16605 2.22044604925031e-15
1657 2.54385965292592e-07
13018 0
16347 6.44271008432007e-07
11384 0.00859906011941358
15900 0.00234777529968322
1876 0.000861974554565714
14784 6.04378902480107e-09
16408 0.00226113331736333
2025 0
6188 0.00232708621470323
6194 0.00150985826901007
6263 8.87386312542482e-05
8010 0.003909226584908
9959 0.00741845095910054
12239 4.84884298024291e-06
14775 3.29589999070734e-07
21116 5.95580473827795e-09
22262 1.68405334122212e-09
24024 1.94632837624553e-08
24450 1.35762512343263e-11
5004 1.02939739499153e-06
5636 0.000115228628477682
24755 0.0039473427495913
5259 0.00111302277227787
12005 3.70243835590145e-11
15706 0.000270838146470997
15240 2.09733998780548e-05
4468 0.00575110714618299
7540 0.000279264574669313
9820 0.00623043108214227
10453 5.23363505755547e-07
10636 0.000137354624274111
11379 0.00236682782065134
15049 1.25895016479527e-05
16095 0
17313 4.16991922569387e-06
19649 1.31190065588704e-06
3943 0.000451037257102715
6753 0.00379244091582542
13221 4.45594605658073e-09
19796 0
6239 1.3734124948428e-11
6709 0.000494134139455094
4242 0
7252 0.0010501481210905
7378 1.2555352889243e-05
7565 0
7808 0.000141368167505429
8770 1.3274380654682e-06
9150 0.000723793426297026
10992 0.00502307374770283
13177 2.1725893722957e-06
13974 0.00217569613134627
16672 0.00016830526767464
19106 2.01025862622828e-09
19206 0.000112928564789061
19935 0.00473073414615754
20344 0.0052119549050873
12754 0.00136342575233261
12191 5.01730111346355e-07
17316 0.000250225019006178
24124 4.16533596566682e-05
2462 2.9704418924581e-09
4931 5.31574784190525e-13
3728 0
4986 4.70212460645936e-05
3718 3.73223457805771e-07
4239 0.000156194459252634
5743 0.00306724966489758
8256 0
12647 0
12815 0.000655909417142331
14586 4.43605993845075e-05
14590 1.90958360235527e-14
15771 5.10702591327572e-15
17471 1.18622904365928e-06
17797 0.00388027580491301
17885 9.39759904228232e-07
20479 1.52609428594186e-06
23049 0
1403 0.000589896762618447
1786 7.31469301601395e-05
1811 2.33504561353293e-07
1917 1.60417035084404e-05
1866 0.000324053253247025
1870 3.9235281690253e-13
3227 4.04481292903824e-09
3343 0.00171564586131034
3867 0.00575210300914564
4841 0.00088457315217072
5009 0.00538815018871042
5193 0.00630894062846721
5299 0.00363856012018282
5495 1.84440626804783e-06
5499 7.97346841485691e-06
5552 0.00062642496754417
5774 0.00463661164490514
5784 0.00539798020948057
5858 9.68999325223763e-10
6328 0.00372149861060234
6501 0.000410271651560934
6748 0.00454036498696331
6932 0.00131021600861148
6987 2.57537120817997e-05
7055 1.22084600429062e-07
7065 0.00592520934388452
7081 0.00597967981257397
7211 0.00117236435321999
7274 0.00555774605242032
7408 0.00436955841714459
7890 4.0133224488148e-07
8047 0.00580364268347122
8311 0.00335427602189742
8712 0.0052607848752424
8752 7.56360492015773e-08
9102 0.000219493045082064
9184 3.24185123190546e-14
9364 0.0129442618967222
9487 0.000192600870960624
9611 0.0059245012158563
9735 3.44294044074545e-06
9758 0.0058439742458265
9840 0.00027107004586846
10015 0.00609339634452744
10065 0.00627644838025831
10071 2.24299232512992e-05
10131 0.0048040812879665
10326 9.1957033836465e-06
10392 0.000123292741668446
10664 0.00377538318670423
10867 0.00146535415928162
11640 1.24074590934775e-07
11884 0.00229065007246287
12051 1.56073517554312e-07
12334 4.74371453229594e-09
12615 1.19573393271288e-05
12777 0.000130456534043866
14066 2.20382601057167e-10
14485 0.000782737733446837
14691 7.83817455385361e-14
14935 0.00181688867208907
14949 0.00581222425061168
14978 0.00602363571262143
15013 0.00104082594168642
15052 0.0061929463407262
15304 2.70178710404245e-07
15601 9.07305126696123e-07
15995 6.49023412790939e-08
16154 0
16312 0.000409685270525983
17042 0.00305607391266915
17096 0.00022034596618703
17615 1.03160081588172e-08
18478 2.83876129251182e-05
18779 0.00503148904878559
19672 0.00572558236419418
19698 8.47473154208522e-05
19709 0.00628207606284648
19777 0.00115704005664963
19849 0.000992119554515614
21097 4.92287854925166e-09
21446 7.06367766329929e-05
22364 1.77055887626842e-05
22624 0.000985973531259621
22751 0.000356532220208483
23211 0.000245220965536252
23450 1.44106948596345e-13
23455 7.07702941804556e-08
23614 0
24078 5.02142549763107e-10
24335 2.18865039425253e-08
24464 7.07411906830657e-12
24716 0.000437076070215592
24864 4.0752500285457e-07
254 0.000159611484764732
3475 0.000273538193077072
5389 0.00921052116240972
5447 0.00158841544566235
5660 0.00439806292472389
6261 0.000742501443235732
6830 1.71180787944536e-06
7056 7.49617211703857e-06
8280 0.00559204531905255
8507 0.00203553790844579
8587 0.000846645687403669
9372 0.00366038272722269
9957 0.000191348395164215
10145 0.000870724637458409
10693 7.01141779868575e-06
12273 2.22044604925031e-16
14038 1.76963296016908e-07
16840 1.77635683940025e-15
17002 0.00432902590454975
19818 0.00571374977597983
20103 0.00467505570561166
20495 0
21173 0.00533602380389397
21200 2.03577599222626e-10
22308 0.00625465501260691
23259 0.000686741559611126
23263 4.77001904641838e-09
23280 2.2001578137143e-07
23654 2.17800656752143e-05
23990 0.00478965084277683
5934 1.36117958117188e-05
17771 4.44089209850063e-16
4294 5.32907051820075e-14
5485 0.000317956536242892
6026 0
272 0.00156675186257771
2509 0.000132866781191066
5087 4.86720833484666e-05
7271 0.00360630314281929
9824 0.000123288373894082
10218 0.00619138078304149
10460 0.00117220915907723
11180 0.000848842764219926
8370 1.43307588018615e-12
8677 0.00136748800099418
10511 0.000287590268921889
11188 0.00317363723088271
23212 7.54951656745106e-15
19358 0.000634089757183709
3825 0.00233491488745996
9270 4.93534324519374e-10
6622 1.47785317317073e-09
11368 3.26319333887604e-07
15053 1.4858163221998e-07
15224 2.1609380951304e-12
16531 1.15463194561016e-13
16686 5.57415293922503e-08
8442 0.00382719201701642
2347 0.000131168628933143
4450 0.000887904416164598
23282 0
294 1.52938617326015e-08
3995 0.003421950367133
3391 2.88657986402541e-15
5105 0.0061112733239187
8895 0.00271399697552466
10713 0.00517356426810545
19344 0.00139008527868922
19518 0.000744553047147045
3733 4.08988021227685e-09
4567 0.0037899177207309
23959 6.39532871105075e-12
20977 1.98105976068064e-11
3209 0
366 0.00551219685204396
2654 2.69639421901502e-09
4992 0.00123160984303061
5003 0.000134779755041503
6912 2.05939832177426e-05
8317 0.000143614659643632
8337 0.000790836628335456
9956 0.000754915914993548
10192 4.37256505314565e-06
10321 0.00438504204391033
14574 2.558287698462e-06
16889 4.79343831294443e-09
16278 1.78974292830425e-07
4761 2.46469511466785e-14
9631 0.000301802631846204
12077 5.45871858825819e-09
19463 0.00393060343700125
20789 7.32747196252603e-15
20925 9.06514019405336e-08
21888 0
22120 3.78657527555504e-09
22253 0.00179273975207905
23651 0.00506465248130028
15215 0.00372149340729011
1906 3.98507893351052e-11
2609 2.20539280171295e-08
12682 0.00425079058386701
20971 6.46149800331841e-14
21274 0.00203954073837842
19808 1.25550808638408e-08
23095 0.000400241644768595
6489 7.123190925995e-13
2397 0
7645 8.88178419700125e-16
11367 0.000314736651580549
16257 0.00340353209480659
18276 1.93118840972062e-05
22425 0.000279392589034977
24974 0.000249963715281409
18842 0.000633826872075804
1958 0.00249360953637678
2351 0.00217837683317401
24519 4.46309655899313e-14
9197 0.000244233305854435
9326 0.00551144745080512
11889 0.000112183440544311
15047 0.000383495873594653
23066 0.00611297177857528
23626 0.00450011608708689
24995 0.00592254346610988
18864 0.00346437296160895
20820 0.000459812561367512
48 4.08127598383601e-09
697 0.00233498084205874
1345 6.66133814775094e-16
3524 0.00296862583726953
4151 3.36389140600524e-05
6116 2.10949167560592e-05
7677 3.85975491268287e-06
7719 0.000144268864866293
8149 5.6205807205667e-05
9535 1.74167994471119e-08
10884 0.0054862473265902
11466 1.47304390907266e-12
13156 6.45881250704861e-08
13970 0.0047354830947085
14782 3.77475828372553e-15
17107 6.66133814775094e-16
17547 1.59942023247872e-06
18731 2.99603558073791e-07
19828 0.00379845544596968
20861 0.00503331068853397
24769 4.26747526205418e-12
551 8.88178419700125e-16
1207 2.22044604925031e-15
1216 6.11570601042333e-05
1580 0.00582988525307526
1594 0.00345973101150454
1822 0.0019756080771407
1908 3.29515361200405e-05
2040 0.00590860183523423
2044 0.000397299294566889
2133 5.32489951909909e-07
3253 4.37891239934984e-08
3306 5.61243741263873e-05
3307 1.92218774230923e-09
3658 6.88057388842367e-10
3841 0.000710805577353035
4150 1.79412040779425e-13
4300 1.53060192187304e-07
4360 2.90878432451791e-14
4941 8.57935591294101e-05
4958 0.00526005440545829
5498 0.00330598604450016
5527 0.00622979773425203
5532 0.00401360965620101
5601 3.25661719813297e-11
5943 9.90025598179844e-05
6193 2.88657986402541e-15
6301 1.90481489878991e-05
6544 0.000517195517547586
6550 0.00652478660208777
6574 0.00570205096614629
6673 0.00583999917514533
6712 0.00129325563647964
6732 0.000740641728422919
6837 0.00446462298700034
6989 0.00622893527926793
7003 0.00535296098016236
7337 5.68747876219522e-05
7784 2.13986481756301e-06
8506 0.00535365880640848
8627 0.00124239421580241
8648 0.00015339548669524
8782 0.0015750121812701
9265 2.52500644837284e-08
9343 0.00020082023434731
9677 0.000503449355081287
9696 0.0036227348427732
10177 0.00593020664318966
10324 2.77730667685994e-07
10391 0.00308666849129258
10435 4.55289709542228e-05
10580 0.00590388677985909
10799 0.0816523180760836
11348 0.00028771009000339
11562 0.00299356053908839
11692 2.05093895755404e-07
12180 0.000121567043255388
12418 0.00560669719567075
12478 5.95568039329919e-12
12589 4.95338112963539e-05
13294 3.3936076138108e-07
13695 0.000872532216947497
14641 1.02806652080289e-13
14780 0.000127521756841498
14996 0.00184385894716743
15010 2.72614175678143e-09
15418 5.25399362905077e-08
15651 0.00214480923529337
15930 0.00623749242773419
16395 3.2310457120488e-05
16975 0
17011 8.94839757847876e-14
17058 0.00608474341110132
17401 0.00107827070825894
17457 0.00601691449795483
17484 0.00491440372947494
17496 4.38598453222916e-07
17656 7.02723714773867e-08
17826 8.55308852631964e-08
18264 3.50608431176624e-13
18558 0.00116829901681037
18561 9.77141803026882e-08
19508 0.000202924867920395
19579 8.07907141520126e-07
19723 0.00373268786772851
20348 0.00455361784203434
20751 3.11328740565386e-12
20906 0.00622298978207092
21419 0.000156285755894769
22088 0.000619967926006715
22297 9.95656440788695e-05
22515 6.16093822625174e-08
22730 0.000230343085017237
22734 9.13247539591211e-07
22811 1.95054146057139e-07
23835 3.73501328754244e-08
23904 5.7832414824488e-05
24349 0.000892100934413942
24596 2.26300621989362e-05
343 2.97761815204467e-13
100 6.8279160103657e-11
545 0.000550923997161723
823 5.34083888226178e-12
2587 4.49449366612953e-11
3222 9.85425260280337e-08
5194 0.00169131945450984
5897 5.10865449210307e-06
6000 1.08204822879543e-09
6007 0.00567914490024235
6500 7.2245098792223e-11
6838 0.00529973172592157
8242 0.00121548164868801
8505 0.00535074137601232
8603 0.000116286758473638
8881 0.0043194019198064
8976 0.00187975064429802
9040 2.63258353236928e-05
9258 0.00332430018424867
9358 1.53246391521034e-05
9641 0.000883235400297888
10445 0.00546958511884588
10527 0.003504734813361
10806 6.15086559463407e-08
10900 0.000760729968540153
11847 5.86160985305284e-08
13009 1.48997547633201e-09
13182 0.00105586032966609
13708 3.05120819632521e-06
14214 0.00549443584390374
15189 6.86506662792574e-05
16564 2.04865213283556e-05
18771 0.00224131981604192
19003 0.0058972484704467
23776 7.4866292054665e-09
4999 0.00608505779922042
5176 0.000712793371331899
6318 0.00524929141847685
8958 4.97438801594363e-07
9531 0.00103427980143334
10296 0.00214570597524055
16277 0.000135763418587564
18618 0.000552648019017221
3912 3.33066907387547e-15
8267 4.79456696567127e-10
9136 0
22004 0.0019126711820544
25034 0.00018652033908273
1089 0.000568989954717214
14421 0.00390357099971828
17491 0.00158212486330189
21149 6.19428952575163e-11
19343 1.23321952649746e-09
8254 2.62527264371926e-08
12306 1.32907480844269e-05
5098 2.64079019540731e-07
4336 0
5613 3.51367544160208e-06
15293 3.95109012174544e-09
15537 3.27318172566038e-11
18240 0.00375097290236226
19090 1.00480823661542e-09
21689 0
24522 0.00304944031385923
14465 1.40899230838265e-07
10639 0.000274965181346065
23379 2.8469226975858e-11
8382 6.63892849961378e-06
3213 0.000307067469908273
3514 0.00273784007466149
5747 3.57766465342024e-08
23089 6.79511990209214e-06
12729 8.43170475883781e-07
15221 2.2868373861229e-12
22108 0
287 1.71041821817042e-08
1797 0.00539513397639346
4997 0.00389604980612734
5150 1.12473806535007e-05
9163 1.12124531881364e-10
10929 0.00489319088806761
11336 1.99840144432528e-15
14620 6.26763621003334e-07
14843 4.60221571962904e-09
18280 4.44089209850063e-15
21094 0
21462 0.000461822998507166
22027 9.33747712483779e-09
23123 2.66026202501157e-05
8674 1.31382089652021e-08
18592 0
21746 0.00119032049799839
4092 1.56052948341312e-12
7397 0.004903922119323
8302 0.000230746458923514
8430 3.0990319310753e-08
8584 0.000792053188894304
8586 0.000830753584404209
8608 0.00147607927629312
9757 7.14933667822493e-10
14597 0.00183202654714276
14860 0.00279261964616639
15377 5.4432360991119e-05
15888 0.00270197973929931
23273 5.64579938355791e-10
19774 2.22044604925031e-16
18624 0.00375266278730668
21878 0
699 5.49620349232782e-11
1919 4.20771753772975e-07
2093 0
3143 0.00361729478444861
3922 3.91223942131091e-10
9989 0.000152063249562073
23256 7.90700838138036e-12
908 8.57659215564022e-05
7560 6.69508182380429e-05
8897 2.94699743741411e-06
19407 0.000377355172427873
22786 0
24587 0.00498286308252849
21176 2.2477973464663e-05
10082 1.66696434433788e-10
14457 1.53181053952345e-07
4419 1.42619249743348e-12
6564 0
12798 1.23012711128467e-13
16741 0.00325691128210293
19781 4.75462089699619e-08
8094 3.84361013350265e-07
9898 0.00489178285827985
4333 6.08213568398241e-09
2982 3.12968505555844e-08
9909 0.00553706470753002
13671 1.09336853506559e-05
15379 2.42739162104044e-12
15987 1.32934296903642e-08
18250 3.58244666442964e-06
21421 0.00534467722152376
21863 8.29847268679629e-09
25 7.18550117895234e-06
939 2.48298902971733e-06
1344 7.46513961757955e-13
1518 4.2635802895985e-06
1524 0.000121037735893448
1679 1.39327283044111e-09
1763 0
2352 0.00272230409592311
2576 0.0021323853784655
2942 1.04549265911302e-08
3074 0.00477147514054788
3230 0.000102545446511004
3517 1.29823365391246e-08
3528 0.00135191593253037
3892 0.00560109330054859
4549 0.000124218672906795
4751 0.000211759353486385
5212 3.78979051474104e-08
5276 0.000739416652338565
5285 0.00200720104799856
5531 9.49729553411105e-05
5681 0.00122285490596696
5902 0.00132897600719217
5961 0.00162360025035191
6125 0.00149927923479787
6272 1.89695461783046e-07
6326 5.46516990451718e-06
6327 9.52438128365429e-12
6484 0.00571969251483695
6543 4.42105498998924e-06
6545 0.0042650607942416
7011 3.40991852199046e-07
7207 7.15343248811617e-05
7407 0.000500915555986414
7512 0.00607633402338981
7650 0.000324254048601813
7672 0.00170192966002669
7754 0.00616336996722022
7783 0.00438398494498649
8144 2.68989211731352e-05
8315 0.000181210138720633
8399 0.00495181010659718
8566 1.26530910193878e-07
8633 0.000418662998020403
8869 0.000613808827237716
8971 3.6989261517073e-06
9107 0.00525358859382863
9125 0.00432232818621858
9174 0.00122724421638876
9341 3.28642320098771e-05
9346 1.1816572120571e-05
9371 0.00570519546678805
9541 0.000665526501034686
9767 0.00129479473092808
9775 0.00527069316971718
10259 2.00846872466798e-09
10364 0.00412527245164551
10509 0.000130478039408355
10605 5.53653536350396e-08
10890 0.00637070717323374
11129 0.00174689766255298
12285 0.00566202001028515
12547 1.00077118381225e-06
12958 0.00469797371609815
13629 0.000645059771126832
14344 5.27939124639332e-08
14622 0.000303844030863587
14632 0.00551928474435537
14656 2.84875202136714e-05
14800 3.04757242020059e-06
14920 0.00120769299349399
15239 5.23316701084298e-09
16196 0.00231145315163628
17243 4.75618249722309e-05
17605 2.69626290061442e-06
17616 0
17692 0.000310277429550365
18058 0.00356612244735344
18197 1.31945454486804e-05
19548 0.000812681584554498
19824 0.000391024644238347
20002 1.35170965934739e-05
20101 0.00532147941323591
20564 4.63029205977072e-07
20605 0.000150464771749848
20674 0.00486375906491199
20865 9.29845243702321e-06
20997 7.12934432822721e-07
22146 0.00118924031107948
22188 0.0195402441054475
22717 0.0374489306217023
22727 9.58218618597462e-05
23170 0.000262390936955348
23755 0.000274559361474469
23815 0.00457929710795102
23848 0.00494380831604802
24539 7.92893960488428e-08
24807 0.00586951911037148
24871 3.04795833017124e-08
16652 9.54791801177635e-15
430 0.0052216161004921
2936 4.50549064723305e-09
19419 2.39963604542481e-12
21165 2.40994692091157e-07
11928 0
22047 1.11022302462516e-15
340 3.25618089304092e-05
1672 0
1727 0.00129393065349914
5713 1.1330514304575e-10
6404 0.00159745045656123
6409 4.06930238672221e-06
6898 0.00622738916068999
7110 6.20558715525021e-10
7661 0.00609098636463978
8354 0.00601509194672678
9328 0.000211208338666946
9363 0.000257279179201597
9688 0.00267095279615392
9852 0.000167111170135348
9899 0.00564219662944732
11008 0.00147649811422357
11177 6.4126481902349e-13
12318 0.000464598510391712
12976 0.000582941077859833
14006 0.00133345434700982
14939 0.000165772075713888
15722 1.55931730805303e-05
15929 0.00447389772222162
15944 0.00518898483763475
16015 0.0045742418167305
16179 2.83527273603479e-06
16213 3.59332389232581e-06
18161 4.64783767029076e-12
18397 0.0015856501923589
21718 0.000799585442175399
22507 7.03099045651356e-09
22678 0.0059131711503817
23955 0.00574908212084446
24094 3.68969299557875e-11
24510 0.000719957600591736
25031 9.76872762792347e-07
14972 2.57784927981675e-06
24402 0
22410 3.10336732135541e-05
2448 8.7495654981895e-05
3909 0
4998 0.000125487719945028
10646 0.00355872749257846
15756 5.43756923565564e-06
7559 2.09520287008935e-07
7595 0
4022 0.00418504845393708
7299 9.58780185245089e-08
17168 0
9066 6.07809508279544e-08
14076 0.00154884157897306
11930 0
18878 2.43138842392909e-13
7357 0.000394797615801301
37 9.43694659416572e-07
3956 2.08349244523731e-08
24651 0
2107 3.21975779371542e-11
5887 0.000817060932203351
7026 0.000323529204853346
7851 0.00600251429881782
7997 2.04491700028786e-06
8642 6.22547968731624e-09
9183 2.17724759157267e-05
12535 0.00113839931780191
17535 3.17701420726735e-12
19010 1.11022302462516e-15
19099 0.000394750733988647
20890 5.8795190938099e-12
21155 8.49380565881575e-11
18207 0.000310260003155483
2058 0.000741322675169798
14811 2.64899213675562e-13
15458 7.52731210695856e-14
15727 2.04803990211389e-07
11183 0
21192 4.24500756768253e-08
23214 5.69814167294957e-07
7177 4.27459934115859e-09
8813 1.08801856413265e-14
10550 8.13352214420471e-05
12203 5.92859095149834e-14
16482 6.14984021485299e-08
23087 4.4044383582631e-05
24828 1.242494995779e-11
24923 1.92246218944092e-12
331 8.91395846025489e-11
14819 0
7349 9.9031893796564e-14
8415 5.37914224274516e-09
17798 0.00257885979984551
2441 0.00519261004654437
5627 0.00375751680312908
6531 0.00601185003551608
8908 0.00558281684956607
8985 6.88882346843167e-05
12612 1.61011183441584e-06
12613 1.16247863595209e-05
21228 4.99334167569643e-07
21102 0
118 0.00632603820356226
7704 0.00437708512442925
8122 0.000373215597375465
10725 9.74131124121813e-05
11556 6.3978279107868e-07
11812 2.22044604925031e-16
13310 0.00112771842839465
129 0
12932 7.16759360419594e-07
20990 1.4114932778142e-08
7809 6.469284619115e-07
17812 8.47941168994337e-05
21768 0.00265014793332385
163 3.99680288865056e-15
23536 5.42454969831851e-13
22658 0.00432018419273472
22161 1.03832276110438e-10
2836 0.000130928378130557
3948 6.96758539753262e-09
4350 1.319647036091e-08
4880 2.09043642029894e-06
6792 4.09082701742225e-05
7398 1.78637115946234e-05
12860 1.99729622729627e-07
14611 0.00468948093090704
15555 3.13991369571553e-08
16721 4.83709950307443e-05
17675 0.00257499391544969
20191 1.07321137877703e-05
20384 2.88435941797616e-13
21679 9.13269460056654e-13
24384 7.94683049365474e-07
24630 5.98909966065264e-09
22525 4.79600803515723e-11
8918 2.46660045721825e-07
14606 9.77042891547875e-05
10104 3.02356502723811e-06
267 7.32497107414076e-09
291 0.00389530986656617
679 3.02283686970384e-09
770 0.000225191786916601
1257 0.0059727874156138
1292 0.000493045528068059
1379 4.94148809493389e-06
1693 0.0036915732998718
1765 8.56826746964412e-06
2147 0.000703054304084239
2210 0.0103042060868597
2271 7.099833411639e-05
2302 0.00541123076338634
2442 4.20071977202952e-10
2624 8.47204360110432e-07
2691 0.0037659624185592
2886 2.10387263166467e-12
3440 4.54523990667255e-08
3513 9.80210069778664e-08
3600 0.000297286435982147
3969 9.68229196818271e-09
4011 0.00508431833926026
4971 2.20263122729936e-06
5183 0.00477743826078814
5244 3.12910011128764e-05
5262 6.22464740108741e-05
5604 5.42748801124482e-06
5700 0.00605440417714798
5736 0.00500863505081195
6082 1.50933416875887e-08
6083 1.05585509047046e-06
6286 1.0176748332924e-11
6309 0.00377565453241224
6403 2.97543972782588e-06
6642 0.00575697009878229
6730 0.000780508292962057
6984 4.21739261291521e-08
7353 0.00487339581654733
7606 4.97816075029078e-08
7628 5.77078623829053e-05
7718 0.000401386388602654
7737 6.98354352202113e-06
8335 1.22529198898214e-07
8392 1.5633757594391e-05
8582 0.000820828429661358
8709 0.00463061734029613
8780 1.03762756314962e-05
8890 0.005581983860941
8939 3.01306639798327e-05
9606 0.00590614818079138
9638 0.00496989968471506
9751 8.15315113666948e-06
9788 0.00402313017308054
9857 1.59973448264905e-05
10016 0.000910785308970041
10573 4.87387907810444e-13
10575 0.00347355422868945
10661 1.7143694578392e-06
10789 0.000998538576430619
10797 0.00617719770611602
10862 0.00612957402521352
11225 4.44089209850063e-16
11470 0.000851351658211486
11845 7.57549578622729e-11
11906 2.68659887275868e-05
12048 1.67355906910416e-10
12093 0.000132554338134749
12319 0.00166471955843073
12531 0.00382099379976153
12854 0.000158551860832579
13193 1.89196794897484e-08
14021 1.32276335725878e-05
14343 9.2548416588345e-05
14425 8.11913164255884e-07
14434 2.15640882106349e-06
14550 1.13995939721168e-06
14555 0.00558946984247299
14752 0.00162622866506446
14858 2.68167757087046e-05
14871 4.53477390083279e-08
15546 5.90551580859078e-07
15561 0.00106943784805036
16012 1.20384355173364e-06
16696 5.22248910783674e-13
16861 0.00586686030068972
17603 0.00227446107101026
18072 0.00559547660146265
18356 0.00614662734124949
19107 0.00569700291221586
19405 5.50670620214078e-14
19708 0.00613848792755178
19928 0.00543579431487595
20067 1
20212 0.00284749034220322
20678 8.04150216060506e-06
21065 4.25381919118006e-05
23160 0.00255100681608
23313 9.72871425342081e-06
23971 2.09008523592846e-05
24293 0.00121519403468451
24375 0.000124276677928914
24513 3.77475828372553e-15
24633 0.00632715765970937
24854 0.00378446224747198
24945 0.00583480918266588
244 2.40141240226421e-12
1856 0.000882328589494441
2914 1.49952494865602e-10
5054 0.00328621351620761
7002 9.13517871536929e-06
8270 4.24476462982382e-05
14194 0
17318 0.000403627504966697
20689 1.33977284821896e-08
23486 0.000539139439269642
5120 5.24049914574221e-10
7428 1.98867589062957e-11
3900 1.73931535840666e-10
1329 7.1098682496995e-13
14360 8.19716119870861e-07
15187 1.20942118085887e-05
21651 1.3988810110277e-14
21956 0.00154057185013334
22745 0.00237215335656893
24748 0.00122153973864259
185 5.47625757664205e-05
725 4.61773955673372e-06
1209 9.2104102122903e-13
1680 9.80603376277145e-10
1754 0.00068789046312201
2304 6.82165860729222e-05
4996 0.00187203206496855
5094 0.000714281528940597
5372 0.00601065755147434
5702 0.00477483491541175
5762 1.7008332131585e-07
6349 0.00110156121481908
6562 5.45785638905727e-13
6826 0.00621905717335058
7073 0.00376925764074099
8093 0.00589713750880316
8372 2.65664863652315e-06
8530 0.00594257160844214
9978 0.00170423931645236
10053 7.85366832456447e-07
10129 7.60556062573414e-10
10185 2.66453525910038e-15
10246 0.00611489208218086
10512 0.00593992363175644
12260 0.005307945424601
13051 8.32682785156802e-06
15009 0.000428715024885173
15119 0.00292674495813738
15913 0.120136490534173
18127 9.04260613832086e-07
19655 4.26826340937936e-08
19898 0.00262716985712297
20973 1.29066957121893e-09
21117 2.23226487083839e-06
21179 0.000474106593270074
21432 0.000195811837558901
22089 0.00270771111380885
23042 9.30366894635881e-14
23269 0.00156116739900281
24016 0.00608316373498308
19331 0.173145424866474
17353 2.99647084922583e-08
14462 2.22044604925031e-15
18010 0.00029447205792954
14069 0.00126881832259418
22219 1.42105182876495e-06
164 1.11022302462516e-15
8297 8.56904884827259e-07
8531 0.00547640084478684
9272 1.80804955229874e-07
9749 7.07595759763535e-10
10054 4.32942010746284e-05
19817 1.28852528831214e-05
22777 0.00275985229523867
1883 0.00271661495351583
2011 1.40287781391635e-11
2013 9.90084887964038e-07
5481 0.00337506474824234
7128 0
9240 1.79412040779425e-13
9452 0.00570738571618057
10821 0
11012 0.00506213116601528
12550 0.00330461813480432
15291 0.00584893917140261
18870 1.94066984704477e-13
19112 2.8347546532359e-11
341 0
12042 2.44127545956374e-08
8981 1.26605836925364e-10
13306 0.0014015280664309
1970 5.89957160336274e-05
1963 1.02362562870439e-13
17382 7.39753159062495e-07
20912 4.05453448593107e-13
9620 2.19091624176215e-07
17176 4.98490138056695e-13
15895 0.00148022548578952
10808 1.25603971667942e-11
11214 1.08801856413265e-14
4 1.51515578905581e-06
4235 3.33214345005217e-10
7667 3.14937853573838e-10
10507 1.01658370854629e-06
18662 1.3335501525269e-07
21207 5.99520433297585e-15
2674 1.1906609032053e-10
13565 0.00106350063795468
4849 5.30193923176103e-06
2950 8.26033149659011e-08
19554 0
8298 4.52160814568003e-07
16050 0.00204451502842518
14047 2.60659049899914e-09
24905 3.77475828372553e-15
1740 0.00286909035825633
13478 5.48499023977911e-11
14332 0.00337612778555918
40 2.47522909091469e-06
553 8.05817324220914e-05
1698 0
2310 0.00575376881221989
3637 1.78653444034005e-05
3842 0.0052027311401901
5256 0.00560843181159354
7671 9.78220044871581e-05
12539 0.0057474562345976
13475 3.88905352366464e-09
14086 1.93178806284777e-14
14427 0
14671 1.1153730938851e-07
16596 0.00425903781988646
19794 5.36131694928166e-07
20038 8.35871880267014e-07
23436 4.44089209850063e-16
3981 1.11022302462516e-14
1816 0.00250279078569127
4191 3.5527136788005e-15
15353 0
15460 0.00461593329750865
9324 0.00448048916885391
7077 7.44942263430914e-09
4327 0.00172997094787386
253 9.49640999170498e-09
5905 0.000183745078593534
18393 3.35911742865846e-10
329 0.00104764172804495
338 7.29352334083444e-09
902 3.48784991643925e-06
1542 0.000265669014439474
1579 0.00519137578950069
1979 2.95278665962684e-08
2106 9.93775950419717e-10
2134 0.000644646599559873
2657 0.00194774100415218
3373 8.64441851433639e-12
4204 0.00108847234180132
4274 8.18539791617168e-05
4844 6.50590692430342e-14
5317 4.30240174409402e-05
5359 0.00460638012337367
5537 0.000228600576076543
5559 0.00147954134570538
5597 0.00390003429919916
5698 2.43866482563249e-10
5876 0.00601702399950821
5880 0.00146803254913874
5967 8.259154804513e-09
5983 0.00110499025484512
6338 0.000312584010675021
6698 2.92768394795084e-05
6914 0.00499354460234969
6963 0.00199892192682505
7197 0.00150084756552837
7437 0.00502455548008063
7536 4.1611306671463e-06
7543 2.8349515068804e-08
7701 0.00636358628416989
7845 0.000944829687120063
7887 0.00627553903741673
8045 0.00500928817158497
8064 0.000822719199131461
8132 0.0062779022198225
8156 0.000454440388954258
8331 1.24202959794761e-05
8349 0.000408122341495454
8632 0.0049644014960305
8669 0.000360509561482592
8961 0.000821895456546762
9292 3.4993803502581e-05
9361 0.000785705845749884
9456 0.00117452152764486
9754 0.00591677282875425
